id,layer,path,surface,current_state,final_decision,gate,evidence
CVRS-INV-00524,AWBC audio slot,crates/arcweft-core/src/awbc/schema.rs,SetVoicePanTransition,SetVoicePan.transition_millis,"command tag 4 field tag 2; Arg(n) -> owning effect signature parameter n; Const(c) -> typed constant c; site owner is AwbcEffectPlanId, then effect.audio selects command and effect.signature resolves Arg(n)",P09/P10,AUDIO_SITE_API.md + AWBC_AUDIO_TYPED_SLOTS.csv + AWBC_SITE_RESOLUTION.csv
CVRS-INV-00525,AWBC audio slot,crates/arcweft-core/src/awbc/schema.rs,SetBusGainBus,SetBusGain.bus,"command tag 5 field tag 0; Arg(n) -> owning effect signature parameter n; Const(c) -> typed constant c; site owner is AwbcEffectPlanId, then effect.audio selects command and effect.signature resolves Arg(n)",P09/P10,AUDIO_SITE_API.md + AWBC_AUDIO_TYPED_SLOTS.csv + AWBC_SITE_RESOLUTION.csv
CVRS-INV-00526,AWBC audio slot,crates/arcweft-core/src/awbc/schema.rs,SetBusGainValue,SetBusGain.gain_db_milli,"command tag 5 field tag 1; Arg(n) -> owning effect signature parameter n; Const(c) -> typed constant c; site owner is AwbcEffectPlanId, then effect.audio selects command and effect.signature resolves Arg(n)",P09/P10,AUDIO_SITE_API.md + AWBC_AUDIO_TYPED_SLOTS.csv + AWBC_SITE_RESOLUTION.csv
CVRS-INV-00527,AWBC audio slot,crates/arcweft-core/src/awbc/schema.rs,SetBusGainTransition,SetBusGain.transition_millis,"command tag 5 field tag 2; Arg(n) -> owning effect signature parameter n; Const(c) -> typed constant c; site owner is AwbcEffectPlanId, then effect.audio selects command and effect.signature resolves Arg(n)",P09/P10,AUDIO_SITE_API.md + AWBC_AUDIO_TYPED_SLOTS.csv + AWBC_SITE_RESOLUTION.csv
CVRS-INV-00528,AWBC audio slot,crates/arcweft-core/src/awbc/schema.rs,SetBusMuteBus,SetBusMute.bus,"command tag 6 field tag 0; Arg(n) -> owning effect signature parameter n; Const(c) -> typed constant c; site owner is AwbcEffectPlanId, then effect.audio selects command and effect.signature resolves Arg(n)",P09/P10,AUDIO_SITE_API.md + AWBC_AUDIO_TYPED_SLOTS.csv + AWBC_SITE_RESOLUTION.csv
CVRS-INV-00529,AWBC audio slot,crates/arcweft-core/src/awbc/schema.rs,SetBusMuteMuted,SetBusMute.muted,"command tag 6 field tag 1; Arg(n) -> owning effect signature parameter n; Const(c) -> typed constant c; site owner is AwbcEffectPlanId, then effect.audio selects command and effect.signature resolves Arg(n)",P09/P10,AUDIO_SITE_API.md + AWBC_AUDIO_TYPED_SLOTS.csv + AWBC_SITE_RESOLUTION.csv
CVRS-INV-00530,AWBC audio slot,crates/arcweft-core/src/awbc/schema.rs,SetEffectEnabledBus,SetEffectEnabled.bus,"command tag 7 field tag 0; Arg(n) -> owning effect signature parameter n; Const(c) -> typed constant c; site owner is AwbcEffectPlanId, then effect.audio selects command and effect.signature resolves Arg(n)",P09/P10,AUDIO_SITE_API.md + AWBC_AUDIO_TYPED_SLOTS.csv + AWBC_SITE_RESOLUTION.csv
CVRS-INV-00531,AWBC audio slot,crates/arcweft-core/src/awbc/schema.rs,SetEffectEnabledEffect,SetEffectEnabled.effect,"command tag 7 field tag 1; Arg(n) -> owning effect signature parameter n; Const(c) -> typed constant c; site owner is AwbcEffectPlanId, then effect.audio selects command and effect.signature resolves Arg(n)",P09/P10,AUDIO_SITE_API.md + AWBC_AUDIO_TYPED_SLOTS.csv + AWBC_SITE_RESOLUTION.csv
CVRS-INV-00532,AWBC audio slot,crates/arcweft-core/src/awbc/schema.rs,SetEffectEnabledEnabled,SetEffectEnabled.enabled,"command tag 7 field tag 2; Arg(n) -> owning effect signature parameter n; Const(c) -> typed constant c; site owner is AwbcEffectPlanId, then effect.audio selects command and effect.signature resolves Arg(n)",P09/P10,AUDIO_SITE_API.md + AWBC_AUDIO_TYPED_SLOTS.csv + AWBC_SITE_RESOLUTION.csv
CVRS-INV-00533,AWBC audio slot,crates/arcweft-core/src/awbc/schema.rs,SetEffectParameterBus,SetEffectParameter.bus,"command tag 8 field tag 0; Arg(n) -> owning effect signature parameter n; Const(c) -> typed constant c; site owner is AwbcEffectPlanId, then effect.audio selects command and effect.signature resolves Arg(n)",P09/P10,AUDIO_SITE_API.md + AWBC_AUDIO_TYPED_SLOTS.csv + AWBC_SITE_RESOLUTION.csv
CVRS-INV-00534,AWBC audio slot,crates/arcweft-core/src/awbc/schema.rs,SetEffectParameterEffect,SetEffectParameter.effect,"command tag 8 field tag 1; Arg(n) -> owning effect signature parameter n; Const(c) -> typed constant c; site owner is AwbcEffectPlanId, then effect.audio selects command and effect.signature resolves Arg(n)",P09/P10,AUDIO_SITE_API.md + AWBC_AUDIO_TYPED_SLOTS.csv + AWBC_SITE_RESOLUTION.csv
CVRS-INV-00535,AWBC audio slot,crates/arcweft-core/src/awbc/schema.rs,SetEffectParameterValue,SetEffectParameter.value,"command tag 8 field tag 2; Arg(n) -> owning effect signature parameter n; Const(c) -> typed constant c; site owner is AwbcEffectPlanId, then effect.audio selects command and effect.signature resolves Arg(n)",P09/P10,AUDIO_SITE_API.md + AWBC_AUDIO_TYPED_SLOTS.csv + AWBC_SITE_RESOLUTION.csv
CVRS-INV-00536,AWBC audio slot,crates/arcweft-core/src/awbc/schema.rs,SetEffectParameterTransition,SetEffectParameter.transition_millis,"command tag 8 field tag 3; Arg(n) -> owning effect signature parameter n; Const(c) -> typed constant c; site owner is AwbcEffectPlanId, then effect.audio selects command and effect.signature resolves Arg(n)",P09/P10,AUDIO_SITE_API.md + AWBC_AUDIO_TYPED_SLOTS.csv + AWBC_SITE_RESOLUTION.csv
CVRS-INV-00537,AWBC audio slot,crates/arcweft-core/src/awbc/schema.rs,ApplySnapshotSnapshot,ApplySnapshot.snapshot,"command tag 9 field tag 0; Arg(n) -> owning effect signature parameter n; Const(c) -> typed constant c; site owner is AwbcEffectPlanId, then effect.audio selects command and effect.signature resolves Arg(n)",P09/P10,AUDIO_SITE_API.md + AWBC_AUDIO_TYPED_SLOTS.csv + AWBC_SITE_RESOLUTION.csv
CVRS-INV-00538,AWBC audio slot,crates/arcweft-core/src/awbc/schema.rs,ApplySnapshotTransition,ApplySnapshot.transition_millis,"command tag 9 field tag 1; Arg(n) -> owning effect signature parameter n; Const(c) -> typed constant c; site owner is AwbcEffectPlanId, then effect.audio selects command and effect.signature resolves Arg(n)",P09/P10,AUDIO_SITE_API.md + AWBC_AUDIO_TYPED_SLOTS.csv + AWBC_SITE_RESOLUTION.csv
CVRS-INV-00539,AWBC audio slot,crates/arcweft-core/src/awbc/schema.rs,RequestMicrophoneCapture,RequestMicrophone.capture,"command tag 10 field tag 0; Arg(n) -> owning effect signature parameter n; Const(c) -> typed constant c; site owner is AwbcEffectPlanId, then effect.audio selects command and effect.signature resolves Arg(n)",P09/P10,AUDIO_SITE_API.md + AWBC_AUDIO_TYPED_SLOTS.csv + AWBC_SITE_RESOLUTION.csv
CVRS-INV-00540,AWBC audio slot,crates/arcweft-core/src/awbc/schema.rs,StopMicrophoneCapture,StopMicrophone.capture,"command tag 11 field tag 0; Arg(n) -> owning effect signature parameter n; Const(c) -> typed constant c; site owner is AwbcEffectPlanId, then effect.audio selects command and effect.signature resolves Arg(n)",P09/P10,AUDIO_SITE_API.md + AWBC_AUDIO_TYPED_SLOTS.csv + AWBC_SITE_RESOLUTION.csv
CVRS-INV-00541,AWBC audio slot,crates/arcweft-core/src/awbc/schema.rs,SetCaptureMonitorCapture,SetCaptureMonitor.capture,"command tag 12 field tag 0; Arg(n) -> owning effect signature parameter n; Const(c) -> typed constant c; site owner is AwbcEffectPlanId, then effect.audio selects command and effect.signature resolves Arg(n)",P09/P10,AUDIO_SITE_API.md + AWBC_AUDIO_TYPED_SLOTS.csv + AWBC_SITE_RESOLUTION.csv
CVRS-INV-00542,AWBC audio slot,crates/arcweft-core/src/awbc/schema.rs,SetCaptureMonitorBus,SetCaptureMonitor.bus,"command tag 12 field tag 1; Arg(n) -> owning effect signature parameter n; Const(c) -> typed constant c; site owner is AwbcEffectPlanId, then effect.audio selects command and effect.signature resolves Arg(n)",P09/P10,AUDIO_SITE_API.md + AWBC_AUDIO_TYPED_SLOTS.csv + AWBC_SITE_RESOLUTION.csv
CVRS-INV-00543,AWBC audio slot,crates/arcweft-core/src/awbc/schema.rs,SetCaptureMonitorGain,SetCaptureMonitor.gain_db_milli,"command tag 12 field tag 2; Arg(n) -> owning effect signature parameter n; Const(c) -> typed constant c; site owner is AwbcEffectPlanId, then effect.audio selects command and effect.signature resolves Arg(n)",P09/P10,AUDIO_SITE_API.md + AWBC_AUDIO_TYPED_SLOTS.csv + AWBC_SITE_RESOLUTION.csv
CVRS-INV-00544,core path deletion,crates/arcweft-core/src/pattern.rs,duplicate RuntimeValuePath/RuntimeValuePathSegment from retry,not production but declared by retained retry Decision 13,do not implement; sole owner is value::ownership::path; no alias/translation,P3,Decision 01/02
CVRS-INV-00545,core path consumers,crates/arcweft-core/src/value/ownership.rs,affine ownership walker,uses canonical path,add OpaquePayload descent and preserve all existing segments,P3,current source
CVRS-INV-00546,core path consumers,runtime-driver/dialogue/View/save/restore/replay,diagnostic path consumers,may serialize/compare current canonical path,consume same extended enum; no second diagnostic value path,P3/P13,Decision 02
CVRS-INV-00547,core generation,crates/arcweft-core/src/plan/admission.rs,AdmittedRuntimeGeneration,absent today,final owner lands before checked validator; no Serde/Default/Deref/into_inner,P2,Decision 07
CVRS-INV-00548,core validator,crates/arcweft-core/src/pattern.rs,RuntimeCheckedValueContext,absent today,sealed borrowed context issued only by RuntimeNominalRecordAdmissionDomain::checked_values,P4,Decision 07
CVRS-INV-00549,core nominal,crates/arcweft-core/src/value/nominal_record.rs,RuntimeNominalRecordValue semantic identity,value stores no semantic ID,lookup expected semantic ID in admitted domain; compare descriptor evidence after nominal/layout; never guess,P4,Decision 09
CVRS-INV-00550,core plan deletion,crates/arcweft-core/src/plan.rs,RuntimePlanTypedRootUse conceptual row,not current production; retained retry proposed it,do not add/delete from design; derive site map from actual owners,P6,Decision 04/06
CVRS-INV-00551,core AWBC deletion,crates/arcweft-core/src/awbc/schema.rs,AwbcTypedRootUse conceptual row,not current production; retained retry proposed it,do not add; derive actual site facts,P9,Decision 05/06
CVRS-INV-00552,core AWBC deletion,crates/arcweft-core/src/awbc/typed_sites.rs,generic slot: u32,retained retry left unshaped,replace directly by exact closed slot enums/tables,P8,Decision 05
CVRS-INV-00553,core AWBC origin,crates/arcweft-core/src/awbc/typed_sites.rs,AwbcTypedOrigin,absent today,coordinate-only plan_site + awbc_site; no root/type/generation claim,P9,Decision 06
CVRS-INV-00554,core plan/AWBC,crates/arcweft-core/src/runtime_product.rs,plan/AWBC equality,absent today,direct canonical row transcript equality; no hash/root map,P9,PLAN_AWBC_EQUALITY_GRAMMAR.md
CVRS-INV-00555,core wire,crates/arcweft-core/src/plan/typed_sites.rs,RuntimeIndexPath Deserialize,try_new validates but retained retry allowed derive bypass,"custom Deserialize through try_from_indices; nonempty, first=0, <=64",P5,Decision 10
CVRS-INV-00556,core wire,all mandatory root/site/domain types,derived Deserialize bypass,some current/newtypes are scalar-looking,private wire DTO + checked constructor; admitted types non-Serde,P2/P5/P8,NEWTYPE_SERDE_GRAMMARS.csv
CVRS-INV-00557,dialogue bridge,crates/arcweft-dialogue/src/character_dialogue/catalogs.rs,CharacterDialogueGenerationCatalogs,retained retry placed wrapper in runtime-driver,dialogue-owned borrowed bridge backed by core provenance,P11,Decision 11
CVRS-INV-00558,dialogue deletion,runtime-driver and dialogue,free target_generation scalar,caller assertion in retained retry,remove; provenance comes only from admitted generation token,P11,Decision 11
CVRS-INV-00559,dialogue deletion,catalog admission,MissingCharacterView,relationship absent from current CharacterCatalog,remove check/error/test; validate custom-field accepted Views only,P11,Decision 11
CVRS-INV-00560,sema role issuance,crates/arcweft-lang-sema/src/registration/registrar.rs,AcceptedNominalWorld/role registry publication,current owners exist but retained retry named nonexistent environment API,one atomic registrar transaction; exact six + derived Style,P12,Decision 12
CVRS-INV-00561,sema deletion,crates/arcweft-lang-sema,AcceptedNominalEnvironment,does not exist,"never add; use TypeCheckEnv, AcceptedNominalWorld, RegisteredTypeCheckEnv",P12,Decision 12
CVRS-INV-00562,execution deletion,core/runtime-driver/player/accelerator,raw RuntimePlan/AwbcProgram execution,current direct surfaces exist,consume admitted wrappers or perform full consuming admission internally,P7/P10,required request
CVRS-INV-00563,nominal deletion,crates/arcweft-core/src/value/nominal_record.rs,unchecked new/validate_shape and descriptorless rebuilds,current legacy/internal call sites remain,delete after all consumers use admitted descriptor/context,P14,retained substrate
CVRS-INV-00564,affine ownership,crates/arcweft-core/src/value/ownership.rs,RuntimeValue::ownership recursive aggregate/opaque/variant walk,walks full graph but does not materialize each path,"when evidence/path traversal is emitted, push exact existing segments plus OpaquePayload; admission precedes ownership traversal",P3/P13,current source ownership.rs
CVRS-INV-00565,affine ownership binary,crates/arcweft-core/src/value/ownership/binary.rs,snapshot ownership evidence path codec,uses canonical RuntimeValuePath wire,add tag 10 map arm; preserve 0–9 bytes; reject unknown/old alternate path authorities,P3,current module + path grammar
CVRS-INV-00566,function capture,crates/arcweft-core/src/value.rs,RuntimeFunctionValue.captures / RuntimeCaptureSlotId,capture values are indexed by the canonical slot ID,push FunctionCapture(slot); no checked-validation-specific capture segment or usize conversion,P3/P13,current path owner
CVRS-INV-00567,iterator values,crates/arcweft-core/src/value/ownership.rs,RuntimeIterator::Values remainder,logical index is usize/current iterator state,checked u64 conversion then IteratorRemainder(index); overflow typed; no truncation,P3/P13,current ownership.rs/path.rs
CVRS-INV-00568,iterator witness,crates/arcweft-core/src/value/ownership.rs,RuntimeIterator::Witness.state,witness state recurses without separate wire edge,push IteratorWitnessState before nested path; preserve tag 9,P3/P13,current ownership.rs/path.rs
CVRS-INV-00569,tuple/record column,crates/arcweft-core/src/value/ownership/path.rs,columnar RuntimeSeq evidence,existing TupleColumn/RecordColumn tags 2/4,retain exact tags/payloads and direct consumers; no translation enum,P3,current path.rs
CVRS-INV-00570,nominal record,crates/arcweft-core/src/value/nominal_record.rs,defining-order field validation/error path,current raw owner stores fields but checked error path is incomplete,push NominalRecordField(RuntimeRecordFieldId) for physical field and NominalField on type path,P3/P4/P13,current nominal_record.rs + Decision 03
CVRS-INV-00571,opaque value,crates/arcweft-core/src/value/ownership.rs,RuntimeValue::Opaque(payload),current ownership descends into payload without a canonical path segment,add sole new segment OpaquePayload tag 10 to all path-producing traversals,P3/P4/P13,current ownership.rs/path gap
CVRS-INV-00572,variant value,crates/arcweft-core/src/value.rs,RuntimeValue::Variant.payload,current canonical path already has VariantPayload,Result/Option/nominal Variant all push the same physical VariantPayload; semantic branch only changes type path,P3/P4,current path.rs + Decision 03
CVRS-INV-00573,dialogue patch,crates/arcweft-dialogue/src/character_dialogue/patch.rs,RuntimeFieldPath(Vec<u16>) and update_nested,dialogue-local ordinal path and unchecked nominal rebuild via RuntimeNominalRecordValue::new,replace directly with bounded RuntimeValuePath; preflight paths/operations; rebuild through admitted descriptor/domain; delete RuntimeFieldPath,P13/P14,current patch.rs lines 29/472
CVRS-INV-00574,dialogue typed value,crates/arcweft-dialogue/src/character_dialogue/typed_value.rs,CharacterDialogueTypedValue::try_new / normalize_runtime_value,identity/layout and string/size validation; errors flatten field reasons,consume domain-bound RuntimeCheckedValueContext and preserve RuntimeCheckedTypeError with both paths before normalization/publication,P11/P13,commit-pinned web/current source
CVRS-INV-00575,session save/restore,crates/arcweft-runtime-driver/src/session_save.rs,"BundleSessionSaveError::InvalidRuntimeValue { path: String, message: String }",current path/error evidence is flattened to strings and restore accepts raw AwbcProgram,replace with typed RuntimeValuePath + RuntimeCheckedTypeError; admit generation/program and validate before Fiber/root/View restore,P10/P13,current session_save.rs
CVRS-INV-00576,View runtime restore,crates/arcweft-runtime-driver/src/view_runtime.rs,root_bindings/runtime_parameters and restore,serialized RuntimeValue maps are restored after structural snapshot checks,validate every typed slot under same generation/catalog bridge before mount-table commit; retain canonical RuntimeValuePath in errors,P11/P13,current view_runtime.rs
CVRS-INV-00577,root ingress,crates/arcweft-core/src/root.rs,RootStateSnapshotV1 values/events/commands,raw restored values may reach ownership/reducer traversal,"obtain exact project domain for root site, typed-validate first, then ownership/reducer traversal; preserve path source",P13,retained inventory + current session owner
CVRS-INV-00578,replay ingress,crates/arcweft-core/src/replay.rs and runtime-driver replay owner,replay value transitions,generation/path errors may be flattened,"compare generation, obtain exact domain, validate typed value, then apply transition; typed path/source retained",P13,request + retained inventory
CVRS-INV-00579,save crate,crates/arcweft-save,snapshot/session envelope decode,version 1 envelope may contain RuntimeValue/program state,decode to quarantine; validate generation/domain/value before returning restorable object; version remains 1,P13,retained inventory
CVRS-INV-00580,View generated products,crates/arcweft-view,generated View input/output typed values,lower crate cannot construct runtime-driver wrapper,borrow dialogue/core permitted provenance and canonical RuntimeValuePath errors; no runtime-driver dependency,P11/P13,dependency direction
CVRS-INV-00581,AWBC VM diagnostics,crates/arcweft-core/src/awbc/vm.rs,instruction checked-value failure,current/retained paths can flatten messages,attach function/block/instruction/AwbcTypedSite plus canonical RuntimeValuePath and non-Serde type path,P9/P10/P13,retained inventory
CVRS-INV-00582,general diagnostics,CLI/LSP/runtime adapters,render RuntimeCheckedTypeError,may display message-only path strings,render typed segments at presentation edge only; never parse rendered strings back into authority,P13,Decision 02/14 retained
CVRS-INV-00583,checked-type canonical grammar,crates/arcweft-core/src/pattern.rs,Never,current enum has no exact shared pair/generation byte API,"original inherent encoder tag 0x00; payload none; depth 64 and node work 65,536",P1/P6,current pattern.rs + retained parent grammar
CVRS-INV-00584,checked-type canonical grammar,crates/arcweft-core/src/pattern.rs,Unit,current enum has no exact shared pair/generation byte API,"original inherent encoder tag 0x01; payload none; depth 64 and node work 65,536",P1/P6,current pattern.rs + retained parent grammar
CVRS-INV-00585,checked-type canonical grammar,crates/arcweft-core/src/pattern.rs,Bool,current enum has no exact shared pair/generation byte API,"original inherent encoder tag 0x02; payload none; depth 64 and node work 65,536",P1/P6,current pattern.rs + retained parent grammar
